Level,Date and Time,Source,Event ID,Task Category,Details
Information,11/12/2024 17:53,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:53:10.123
ProcessGuid: {71bacef4-0686-6734-1827-000000001400}
ProcessId: 3280
Image: C:\Windows\System32\LocationNotificationWindows.exe
FileVersion: 10.0.22621.3527 (WinBuild.160101.0800)
Description: Location Notification
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: LocationNotificationWindows.exe
CommandLine: ""C:\Windows\System32\LocationNotificationWindows.exe""
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=ADAC7C49B563868A7C6379219E34FE7C9EAF16CF3C1E4507A15B629E180D3514
ParentProcessGuid: {71bacef4-7319-6725-3100-000000001400}
ParentProcessId: 2924
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:53:10.127
ProcessGuid: {71bacef4-0667-6734-fc26-000000001400}
ProcessId: 16912
Image: C:\Windows\System32\upfc.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:53,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:53:10.107
ProcessGuid: {71bacef4-0686-6734-1727-000000001400}
ProcessId: 19032
Image: C:\Windows\System32\SIHClient.exe
FileVersion: 1220.2407.15022.0
Description: SIH Client
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: sihclient.exe
CommandLine: C:\Windows\System32\sihclient.exe  /cv 2W5VxPzggUK5NkEYLWC9cA.0.1
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=14B2D3AC1218F7A13DD58B33B691B0A67B303910849BA7911DC1AD1E845A1AEE
ParentProcessGuid: {71bacef4-0667-6734-fc26-000000001400}
ParentProcessId: 16912
ParentImage: C:\Windows\System32\upfc.exe
ParentCommandLine: C:\Windows\System32\Upfc.exe /launchtype periodic /cv 2W5VxPzggUK5NkEYLWC9cA.0
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:53,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:53:04.123
ProcessGuid: {71bacef4-0680-6734-1627-000000001400}
ProcessId: 26812
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=949BFB5B4C7D58D92F3F9C5F8EC7CA4CEAFFD10EC5F0020F0A987C472D61C54B
ParentProcessGuid: {71bacef4-7319-6725-0c00-000000001400}
ParentProcessId: 1340
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:53:03.955
ProcessGuid: {71bacef4-067f-6734-1527-000000001400}
ProcessId: 25272
Image: C:\Windows\System32\wermgr.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:53,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:53:03.730
ProcessGuid: {71bacef4-067f-6734-1527-000000001400}
ProcessId: 25272
Image: C:\Windows\System32\wermgr.exe
FileVersion: 10.0.22621.4391 (WinBuild.160101.0800)
Description: Windows Problem Reporting
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: WerMgr
CommandLine: ""C:\Windows\system32\wermgr.exe"" -upload
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=26DD6025F404AD3E7AC2F818758A128D3BCC24104720006FF087BCA4C379EDF6
ParentProcessGuid: {71bacef4-7319-6725-3100-000000001400}
ParentProcessId: 2924
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:58.597
ProcessGuid: {71bacef4-067a-6734-1427-000000001400}
ProcessId: 5284
Image: C:\Windows\System32\conhost.exe
User: NT AUTHORITY\LOCAL SERVICE"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:58.581
ProcessGuid: {71bacef4-067a-6734-1327-000000001400}
ProcessId: 7004
Image: C:\Windows\System32\appidcertstorecheck.exe
User: NT AUTHORITY\LOCAL SERVICE"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:52:58.542
ProcessGuid: {71bacef4-067a-6734-1427-000000001400}
ProcessId: 5284
Image: C:\Windows\System32\conhost.exe
FileVersion: 10.0.22621.3672 (WinBuild.160101.0800)
Description: Console Window Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CONHOST.EXE
CommandLine: \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\Windows
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {71bacef4-7319-6725-e503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=F801E65F937827635EB462CAF8CACBD473B9FC5CA428A9216A60C686F45802C1
ParentProcessGuid: {71bacef4-067a-6734-1327-000000001400}
ParentProcessId: 7004
ParentImage: C:\Windows\System32\appidcertstorecheck.exe
ParentCommandLine: ""C:\Windows\system32\appidcertstorecheck.exe""
ParentUser: NT AUTHORITY\LOCAL SERVICE"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:52:58.530
ProcessGuid: {71bacef4-067a-6734-1327-000000001400}
ProcessId: 7004
Image: C:\Windows\System32\appidcertstorecheck.exe
FileVersion: 10.0.22621.4391 (WinBuild.160101.0800)
Description: AppID Certificate Store Verification Task
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: AppIDCertstoreCheck.exe
CommandLine: ""C:\Windows\system32\appidcertstorecheck.exe""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {71bacef4-7319-6725-e503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=2947563F537DCB6705644CD40AEED58A0B64479438828EF07C6A0AC5CC38DBC3
ParentProcessGuid: {71bacef4-7319-6725-3100-000000001400}
ParentProcessId: 2924
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:56.246
ProcessGuid: {71bacef4-0678-6734-1227-000000001400}
ProcessId: 24488
Image: C:\Windows\System32\LocationNotificationWindows.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:52:56.226
ProcessGuid: {71bacef4-0678-6734-1227-000000001400}
ProcessId: 24488
Image: C:\Windows\System32\LocationNotificationWindows.exe
FileVersion: 10.0.22621.3527 (WinBuild.160101.0800)
Description: Location Notification
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: LocationNotificationWindows.exe
CommandLine: ""C:\Windows\System32\LocationNotificationWindows.exe""
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=ADAC7C49B563868A7C6379219E34FE7C9EAF16CF3C1E4507A15B629E180D3514
ParentProcessGuid: {71bacef4-7319-6725-3100-000000001400}
ParentProcessId: 2924
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:55.924
ProcessGuid: {71bacef4-0667-6734-fb26-000000001400}
ProcessId: 11976
Image: C:\Users\sriva\AppData\Local\MyASUS Update Messenger\UpdateMessenger.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:53.796
ProcessGuid: {71bacef4-0670-6734-1127-000000001400}
ProcessId: 26204
Image: C:\Windows\System32\dllhost.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:52.868
ProcessGuid: {71bacef4-066f-6734-1027-000000001400}
ProcessId: 8764
Image: C:\Windows\System32\dllhost.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:50.826
ProcessGuid: {71bacef4-65c2-6733-ec26-000000001400}
ProcessId: 19120
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:48.720
ProcessGuid: {71bacef4-65bf-6733-c826-000000001400}
ProcessId: 9448
Image: C:\Program Files\McAfee\WPS\1.23.177.1\mc-update.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:52:48.631
ProcessGuid: {71bacef4-0670-6734-1127-000000001400}
ProcessId: 26204
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=FDFAD08EADD54A431E431FEBE60E87B574CE90E5502ED0BE2F026A1828120FC6
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:52:47.825
ProcessGuid: {71bacef4-066f-6734-1027-000000001400}
ProcessId: 8764
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{338B40F9-9D68-4B53-A793-6B9AA0C5F63B}
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=FDFAD08EADD54A431E431FEBE60E87B574CE90E5502ED0BE2F026A1828120FC6
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:46.848
ProcessGuid: {71bacef4-066e-6734-0f27-000000001400}
ProcessId: 9888
Image: C:\Windows\System32\LocationNotificationWindows.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:52:46.815
ProcessGuid: {71bacef4-066e-6734-0f27-000000001400}
ProcessId: 9888
Image: C:\Windows\System32\LocationNotificationWindows.exe
FileVersion: 10.0.22621.3527 (WinBuild.160101.0800)
Description: Location Notification
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: LocationNotificationWindows.exe
CommandLine: ""C:\Windows\System32\LocationNotificationWindows.exe""
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=ADAC7C49B563868A7C6379219E34FE7C9EAF16CF3C1E4507A15B629E180D3514
ParentProcessGuid: {71bacef4-7319-6725-3100-000000001400}
ParentProcessId: 2924
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:46.399
ProcessGuid: {71bacef4-0668-6734-0027-000000001400}
ProcessId: 7456
Image: C:\Windows\System32\BdeUISrv.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:46.377
ProcessGuid: {71bacef4-0668-6734-ff26-000000001400}
ProcessId: 18056
Image: C:\Users\sriva\AppData\Roaming\Zoom\bin\Zoom.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:46.110
ProcessGuid: {71bacef4-066e-6734-0e27-000000001400}
ProcessId: 17756
Image: C:\Windows\System32\conhost.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:46.110
ProcessGuid: {71bacef4-066e-6734-0d27-000000001400}
ProcessId: 26444
Image: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:52:46.072
ProcessGuid: {71bacef4-066e-6734-0e27-000000001400}
ProcessId: 17756
Image: C:\Windows\System32\conhost.exe
FileVersion: 10.0.22621.3672 (WinBuild.160101.0800)
Description: Console Window Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CONHOST.EXE
CommandLine: \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\Windows
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=F801E65F937827635EB462CAF8CACBD473B9FC5CA428A9216A60C686F45802C1
ParentProcessGuid: {71bacef4-066e-6734-0d27-000000001400}
ParentProcessId: 26444
ParentImage: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
ParentCommandLine:  -lang
ParentUser: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:52:46.063
ProcessGuid: {71bacef4-066e-6734-0d27-000000001400}
ProcessId: 26444
Image: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
FileVersion: 2.1.41.0
Description: ASUS System Analysis
Product: ASUS System Analysis
Company: ASUSTeK COMPUTER INC.
OriginalFileName: AsusSystemAnalysis.exe
CommandLine:  -lang
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=0CB924C69BD72CA1F4E87CDC881939E0D9C56A6C534FFFFC60E59204596797E7
ParentProcessGuid: {71bacef4-731a-6725-6500-000000001400}
ParentProcessId: 5244
ParentImage: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
ParentCommandLine: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:46.061
ProcessGuid: {71bacef4-066e-6734-0c27-000000001400}
ProcessId: 19400
Image: C:\Windows\System32\conhost.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:46.059
ProcessGuid: {71bacef4-066d-6734-0b27-000000001400}
ProcessId: 17280
Image: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:52:46.008
ProcessGuid: {71bacef4-066e-6734-0c27-000000001400}
ProcessId: 19400
Image: C:\Windows\System32\conhost.exe
FileVersion: 10.0.22621.3672 (WinBuild.160101.0800)
Description: Console Window Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CONHOST.EXE
CommandLine: \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\Windows
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=F801E65F937827635EB462CAF8CACBD473B9FC5CA428A9216A60C686F45802C1
ParentProcessGuid: {71bacef4-066d-6734-0b27-000000001400}
ParentProcessId: 17280
ParentImage: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
ParentCommandLine:  -geoid
ParentUser: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:52:45.990
ProcessGuid: {71bacef4-066d-6734-0b27-000000001400}
ProcessId: 17280
Image: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
FileVersion: 2.1.41.0
Description: ASUS System Analysis
Product: ASUS System Analysis
Company: ASUSTeK COMPUTER INC.
OriginalFileName: AsusSystemAnalysis.exe
CommandLine:  -geoid
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=0CB924C69BD72CA1F4E87CDC881939E0D9C56A6C534FFFFC60E59204596797E7
ParentProcessGuid: {71bacef4-731a-6725-6500-000000001400}
ParentProcessId: 5244
ParentImage: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
ParentCommandLine: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:45.781
ProcessGuid: {71bacef4-066a-6734-0827-000000001400}
ProcessId: 18792
Image: C:\Windows\System32\ctfmon.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:43.100
ProcessGuid: {71bacef4-65c0-6733-d326-000000001400}
ProcessId: 20824
Image: C:\Windows\System32\conhost.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:43.097
ProcessGuid: {71bacef4-65c0-6733-d026-000000001400}
ProcessId: 17928
Image: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:43.089
ProcessGuid: {71bacef4-090d-6733-2925-000000001400}
ProcessId: 22596
Image: C:\Windows\System32\conhost.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:43.088
ProcessGuid: {71bacef4-0667-6734-f926-000000001400}
ProcessId: 16084
Image: C:\Windows\System32\taskhostw.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:43.088
ProcessGuid: {71bacef4-090d-6733-2725-000000001400}
ProcessId: 5280
Image: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:42.997
ProcessGuid: {71bacef4-066a-6734-0a27-000000001400}
ProcessId: 9424
Image: C:\Windows\System32\conhost.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:42.990
ProcessGuid: {71bacef4-066a-6734-0927-000000001400}
ProcessId: 23152
Image: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSOptimization\AsusSplendid.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:42.771
ProcessGuid: {71bacef4-066a-6734-0727-000000001400}
ProcessId: 16960
Image: C:\Program Files\Common Files\microsoft shared\ink\TabTip.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:42.759
ProcessGuid: {71bacef4-115e-6733-b226-000000001400}
ProcessId: 5128
Image: C:\Windows\System32\LogonUI.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:42.567
ProcessGuid: {71bacef4-0669-6734-0527-000000001400}
ProcessId: 3460
Image: C:\Windows\System32\backgroundTaskHost.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:52:42.519
ProcessGuid: {71bacef4-0668-6734-fe26-000000001400}
ProcessId: 23692
Image: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSoftwareManager\AsusUpdateChecker.exe
User: LAPTOP\sriva"
